review_id,review_text,sentiment
4794,"Very slow delivery, not satisfied",negative
4795,Smooth ordering and fast checkout,positive
4796,App works fine most of the time,neutral
4797,Loved the quick service and fresh products,positive
4798,Great service and friendly delivery partner,positive
4799,Delivery was super fast and very convenient,positive
4800,Great service and friendly delivery partner,positive
4801,Delivery time was acceptable,neutral
4802,Delivery was super fast and very convenient,positive
4803,Excellent experience with instant delivery,positive
4804,Product quality is fine,neutral
4805,Delivery was super fast and very convenient,positive
4806,App keeps crashing frequently,negative
4807,Not happy with the overall service,negative
4808,Customer support was very helpful,positive
4809,Refund process is too slow,negative
4810,Wrong items delivered again,negative
4811,Products were damaged and poorly packed,negative
4812,Very happy with the app and delivery speed,positive
4813,Product quality is fine,neutral
4814,Great service and friendly delivery partner,positive
4815,Loved the quick service and fresh products,positive
4816,Terrible service and rude delivery partner,negative
4817,Excellent experience with instant delivery,positive
4818,Not happy with the overall service,negative
4819,Terrible service and rude delivery partner,negative
4820,Excellent experience with instant delivery,positive
4821,"Delivery was okay, nothing special",neutral
4822,Order arrived as expected,neutral
4823,Experience was neither good nor bad,neutral
4824,"Worst experience, order got cancelled",negative
4825,Order arrived as expected,neutral
4826,Support team responded late,neutral
4827,Customer service is very bad,negative
4828,Product quality is fine,neutral
4829,Wrong items delivered again,negative
4830,"Delivery was okay, nothing special",neutral
4831,Very happy with the app and delivery speed,positive
4832,Loved the quick service and fresh products,positive
4833,App works fine most of the time,neutral
4834,"Amazing experience, will order again",positive
4835,Customer service is very bad,negative
4836,"Delivery was okay, nothing special",neutral
4837,Terrible service and rude delivery partner,negative
4838,Customer support was very helpful,positive
4839,"Delivery was okay, nothing special",neutral
4840,Prices are slightly high but service is okay,neutral
4841,Not happy with the overall service,negative
4842,Delivery time was acceptable,neutral
4843,Overall experience is normal,neutral
4844,Smooth ordering and fast checkout,positive
4845,Not happy with the overall service,negative
4846,"Very slow delivery, not satisfied",negative
4847,Delivery time was acceptable,neutral
4848,Support team responded late,neutral
4849,Loved the quick service and fresh products,positive
4850,"Service is average, could be better",neutral
4851,Products were damaged and poorly packed,negative
4852,Experience was neither good nor bad,neutral
4853,Loved the quick service and fresh products,positive
4854,Order arrived as expected,neutral
4855,Great service and friendly delivery partner,positive
4856,"Service is average, could be better",neutral
4857,"Amazing experience, will order again",positive
4858,Delivery was very late and disappointing,negative
4859,Delivery was very late and disappointing,negative
4860,App works fine most of the time,neutral
4861,Prices are slightly high but service is okay,neutral
4862,Delivery was super fast and very convenient,positive
4863,Very happy with the app and delivery speed,positive
4864,Smooth ordering and fast checkout,positive
4865,Very happy with the app and delivery speed,positive
4866,Very happy with the app and delivery speed,positive
4867,"Super quick delivery, highly recommended",positive
4868,"Service is average, could be better",neutral
4869,"Service is average, could be better",neutral
4870,"Delivery was okay, nothing special",neutral
4871,Prices are slightly high but service is okay,neutral
4872,"Worst experience, order got cancelled",negative
4873,Delivery was very late and disappointing,negative
4874,"Worst experience, order got cancelled",negative
4875,Refund process is too slow,negative
4876,Excellent experience with instant delivery,positive
4877,Great service and friendly delivery partner,positive
4878,Excellent experience with instant delivery,positive
4879,Products were fresh and well packed,positive
4880,Products were fresh and well packed,positive
4881,Very happy with the app and delivery speed,positive
4882,Wrong items delivered again,negative
4883,Very happy with the app and delivery speed,positive
4884,Refund process is too slow,negative
4885,"Worst experience, order got cancelled",negative
4886,"Amazing experience, will order again",positive
4887,Wrong items delivered again,negative
4888,"Delivery was okay, nothing special",neutral
4889,Wrong items delivered again,negative
4890,"Worst experience, order got cancelled",negative
4891,Delivery time was acceptable,neutral
4892,Product quality is fine,neutral
4893,Support team responded late,neutral
4894,Terrible service and rude delivery partner,negative
4895,"Worst experience, order got cancelled",negative
4896,Product quality is fine,neutral
4897,Experience was neither good nor bad,neutral
4898,"Worst experience, order got cancelled",negative
4899,Refund process is too slow,negative
4900,Not happy with the overall service,negative
4901,Order arrived as expected,neutral
4902,Experience was neither good nor bad,neutral
4903,App works fine most of the time,neutral
4904,Product quality is fine,neutral
4905,Experience was neither good nor bad,neutral
4906,"Service is average, could be better",neutral
4907,Customer service is very bad,negative
4908,Very happy with the app and delivery speed,positive
4909,Customer service is very bad,negative
4910,Product quality is fine,neutral
4911,Products were fresh and well packed,positive
4912,Smooth ordering and fast checkout,positive
4913,Refund process is too slow,negative
4914,Delivery was super fast and very convenient,positive
4915,"Worst experience, order got cancelled",negative
4916,App keeps crashing frequently,negative
4917,Product quality is fine,neutral
4918,Customer support was very helpful,positive
4919,Smooth ordering and fast checkout,positive
